"date","Tamil Nadu/Airport Quarantine","Tamil Nadu/Airport quarantine","Tamil Nadu/Ariyalur","Tamil Nadu/CHENNAI","Tamil Nadu/Chengalpattu","Tamil Nadu/Chennai","Tamil Nadu/Coimbatore","Tamil Nadu/Cuddalore","Tamil Nadu/Dharmapuri","Tamil Nadu/Dindigul","Tamil Nadu/Erode","Tamil Nadu/KARUR","Tamil Nadu/Kallakurichi","Tamil Nadu/Kancheepuram","Tamil Nadu/Kanyakumari","Tamil Nadu/Karur","Tamil Nadu/Krishnagiri","Tamil Nadu/MADURAI","Tamil Nadu/Madurai","Tamil Nadu/Nagapattinam","Tamil Nadu/Namakkal","Tamil Nadu/Nilgiris","Tamil Nadu/Other State","Tamil Nadu/Perambalur","Tamil Nadu/Pudukkottai","Tamil Nadu/Railway Quarantine","Tamil Nadu/Ramanathapuram","Tamil Nadu/Ranipet","Tamil Nadu/Salem","Tamil Nadu/Sivaganga","Tamil Nadu/TENKASI","Tamil Nadu/Tenkasi","Tamil Nadu/Thanjavur","Tamil Nadu/Theni","Tamil Nadu/Thiruvallur","Tamil Nadu/Thiruvarur","Tamil Nadu/Thoothukkudi","Tamil Nadu/Tiruchirappalli","Tamil Nadu/Tirunelveli","Tamil Nadu/Tirupathur","Tamil Nadu/Tiruppur","Tamil Nadu/Tiruvannamalai","Tamil Nadu/Vellore","Tamil Nadu/Viluppuram","Tamil Nadu/Virudhunagar","Tamil Nadu/chengalpattu","Tamil Nadu/chennai"
"2020-10-25","   .00 %","","   .07 %","","   .58 %","   .40 %","   .66 %","   .22 %","   .55 %","   .19 %","   .73 %","","   .23 %","   .12 %","   .40 %","   .63 %","   .41 %","","   .31 %","   .43 %","  1.06 %","   .49 %","","   .33 %","   .31 %","","   .20 %","   .14 %","   .74 %","   .40 %","","   .05 %","   .42 %","   .13 %","   .41 %","   .49 %","   .30 %","   .41 %","   .21 %","   .80 %","   .96 %","   .26 %","   .26 %","   .39 %","   .17 %","",""
"2020-10-26","","","   .14 %","","   .34 %","   .36 %","   .61 %","   .21 %","   .38 %","   .13 %","   .85 %","","   .24 %","   .50 %","   .38 %","   .70 %","   .46 %","","   .35 %","   .42 %","   .89 %","   .66 %","","   .14 %","   .28 %","","   .17 %","   .10 %","   .63 %","   .40 %","","   .04 %","   .43 %","   .11 %","   .41 %","   .49 %","   .26 %","   .38 %","   .22 %","   .60 %","   .90 %","   .21 %","   .32 %","   .34 %","   .16 %","",""
"2020-10-27","","","   .09 %","","   .35 %","   .36 %","   .50 %","   .19 %","   .46 %","   .04 %","   .76 %","","   .23 %","   .41 %","   .33 %","   .65 %","   .50 %","","   .28 %","   .55 %","   .80 %","  1.26 %","","   .24 %","   .24 %","","   .03 %","   .14 %","   .54 %","   .33 %","","   .09 %","   .43 %","   .13 %","   .25 %","   .43 %","   .26 %","   .29 %","   .20 %","   .59 %","   .80 %","   .12 %","   .39 %","   .32 %","   .18 %","",""
"2020-10-28","","","   .28 %","","   .50 %","   .34 %","   .52 %","   .16 %","   .45 %","   .08 %","  1.37 %","","   .20 %","   .15 %","   .26 %","   .50 %","   .42 %","","   .25 %","   .72 %","   .67 %","   .46 %","","   .19 %","   .32 %","","   .17 %","   .16 %","   .55 %","   .29 %","","   .05 %","   .34 %","   .12 %","   .33 %","   .35 %","   .21 %","   .37 %","   .16 %","   .54 %","   .90 %","   .13 %","   .45 %","   .24 %","   .13 %","",""
"2020-10-29","","","   .21 %","","   .35 %","   .37 %","   .61 %","   .14 %","   .38 %","   .09 %","  1.12 %","","   .13 %","   .39 %","   .21 %","   .74 %","   .45 %","","   .26 %","   .61 %","   .59 %","   .55 %","","   .14 %","   .29 %","","   .18 %","   .18 %","   .63 %","   .26 %","","   .10 %","   .59 %","   .15 %","   .35 %","   .41 %","   .40 %","   .38 %","   .14 %","   .41 %","   .81 %","   .15 %","   .32 %","   .35 %","   .09 %","",""
"2020-10-30","","","   .18 %","","   .38 %","   .35 %","   .54 %","   .23 %","   .25 %","   .09 %","  1.10 %","","   .13 %","   .41 %","   .26 %","   .54 %","   .62 %","","   .17 %","   .51 %","   .87 %","   .50 %","","   .33 %","   .18 %","","   .08 %","   .24 %","   .45 %","   .29 %","","   .05 %","   .32 %","   .10 %","   .38 %","   .38 %","   .48 %","   .33 %","   .13 %","   .36 %","  1.18 %","   .38 %","   .35 %","   .31 %","   .09 %","",""
"2020-10-31","","","   .23 %","","   .40 %","   .37 %","   .57 %","   .16 %","   .52 %","   .08 %","   .64 %","","   .23 %","   .25 %","   .16 %","   .73 %","   .68 %","","   .24 %","   .70 %","   .73 %","   .41 %","","   .19 %","   .21 %","","   .18 %","   .35 %","   .54 %","   .32 %","","   .12 %","   .21 %","   .06 %","   .24 %","   .39 %","   .29 %","   .30 %","   .11 %","   .42 %","   .80 %","   .32 %","   .36 %","   .26 %","   .12 %","",""
"2020-11-01","","","   .25 %","","   .43 %","   .31 %","   .58 %","   .21 %","   .29 %","   .28 %","   .87 %","","   .28 %","   .17 %","   .30 %","   .77 %","   .60 %","","   .22 %","   .46 %","   .75 %","   .68 %","","   .33 %","   .18 %","","   .05 %","   .20 %","   .41 %","   .19 %","","   .04 %","   .32 %","   .10 %","   .45 %","   .50 %","   .18 %","   .30 %","   .18 %","   .62 %","   .72 %","   .39 %","   .41 %","   .21 %","   .12 %","",""
"2020-11-02","","","   .18 %","","   .36 %","   .33 %","   .57 %","   .19 %","   .30 %","   .19 %","   .82 %","","   .27 %","   .24 %","   .27 %","   .58 %","   .37 %","","   .19 %","   .34 %","   .60 %","   .93 %","","   .33 %","   .20 %","","   .23 %","   .25 %","   .46 %","   .17 %","","   .05 %","   .32 %","   .11 %","   .24 %","   .52 %","   .27 %","   .22 %","   .18 %","   .57 %","  1.21 %","   .24 %","   .36 %","   .33 %","   .10 %","",""
"2020-11-03","","","   .20 %","","   .31 %","   .32 %","   .54 %","   .21 %","   .41 %","   .22 %","   .79 %","","   .25 %","   .36 %","   .24 %","   .74 %","   .67 %","","   .22 %","   .49 %","   .66 %","   .77 %","","   .33 %","   .26 %","","   .15 %","   .20 %","   .38 %","   .22 %","","   .24 %","   .30 %","   .07 %","   .30 %","   .41 %","   .17 %","   .37 %","   .20 %","   .49 %","   .78 %","   .21 %","   .33 %","   .20 %","   .13 %","",""
"2020-11-04","","","   .16 %","","   .36 %","   .32 %","   .50 %","   .18 %","   .49 %","   .15 %","  1.03 %","","   .18 %","   .48 %","   .31 %","   .80 %","   .72 %","","   .24 %","   .56 %","   .57 %","   .37 %","","   .37 %","   .23 %","","   .22 %","   .24 %","   .37 %","   .40 %","","   .24 %","   .36 %","   .12 %","   .24 %","   .37 %","   .29 %","   .36 %","   .17 %","   .28 %","   .93 %","   .17 %","   .30 %","   .31 %","   .10 %","",""
"2020-11-05","","","   .23 %","","   .27 %","   .29 %","   .54 %","   .16 %","   .37 %","   .15 %","   .89 %","","   .15 %","   .44 %","   .27 %","   .66 %","   .36 %","","   .23 %","   .53 %","   .41 %","   .49 %","","   .46 %","   .23 %","","   .23 %","   .05 %","   .49 %","   .20 %","","   .06 %","   .29 %","   .10 %","   .40 %","   .46 %","   .19 %","   .24 %","   .10 %","   .22 %","   .83 %","   .25 %","   .33 %","   .42 %","   .11 %","",""
"2020-11-06","","","   .23 %","","   .43 %","   .30 %","   .51 %","   .15 %","   .30 %","   .26 %","  1.04 %","","   .10 %","   .05 %","   .25 %","   .72 %","   .69 %","","   .18 %","   .57 %","   .56 %","   .50 %","","   .23 %","   .26 %","","   .15 %","   .31 %","   .39 %","   .30 %","","   .04 %","   .32 %","   .05 %","   .39 %","   .32 %","   .24 %","   .37 %","   .26 %","   .47 %","   .90 %","   .23 %","   .17 %","   .27 %","   .09 %","",""
"2020-11-07","","","   .23 %","","   .27 %","   .28 %","   .48 %","   .17 %","   .38 %","   .17 %","   .98 %","","   .13 %","   .34 %","   .26 %","   .81 %","   .67 %","","   .20 %","   .49 %","   .63 %","   .48 %","","   .37 %","   .26 %","","   .18 %","   .25 %","   .39 %","   .40 %","","   .08 %","   .29 %","   .06 %","   .37 %","   .39 %","   .20 %","   .29 %","   .23 %","   .43 %","   .85 %","   .21 %","   .29 %","   .29 %","   .10 %","",""
"2020-11-08","","","   .27 %","","   .27 %","   .30 %","   .46 %","   .18 %","   .37 %","   .17 %","   .90 %","","   .11 %","   .36 %","   .22 %","   .64 %","   .51 %","","   .18 %","   .58 %","   .63 %","   .57 %","","   .37 %","   .25 %","","   .12 %","   .21 %","   .37 %","   .38 %","","   .11 %","   .28 %","   .08 %","   .32 %","   .36 %","   .22 %","   .31 %","   .19 %","   .39 %","   .89 %","   .23 %","   .32 %","   .34 %","   .10 %","",""
"2020-11-09","","","   .25 %","","   .33 %","   .27 %","   .43 %","   .17 %","   .31 %","   .13 %","   .86 %","","   .14 %","   .20 %","   .24 %","   .82 %","   .28 %","","   .23 %","   .37 %","   .54 %","   .52 %","","   .27 %","   .21 %","","   .08 %","   .15 %","   .39 %","   .30 %","","   .05 %","   .27 %","   .14 %","   .35 %","   .30 %","   .22 %","   .31 %","   .18 %","   .42 %","   .83 %","   .39 %","   .28 %","   .48 %","   .08 %","",""
"2020-11-10","","","   .22 %","","   .27 %","   .29 %","   .45 %","   .14 %","   .22 %","   .18 %","   .87 %","","   .10 %","   .34 %","   .20 %","   .63 %","   .51 %","","   .21 %","   .67 %","   .74 %","   .36 %","","   .23 %","   .19 %","","   .05 %","   .13 %","   .37 %","   .30 %","","   .08 %","   .41 %","   .10 %","   .18 %","   .30 %","   .09 %","   .21 %","   .16 %","   .25 %","   .67 %","   .27 %","   .28 %","   .10 %","   .13 %","",""
"2020-11-11","","","   .16 %","","   .29 %","   .27 %","   .42 %","   .23 %","   .17 %","   .23 %","   .81 %","","   .15 %","   .36 %","   .16 %","   .56 %","   .80 %","","   .18 %","   .59 %","   .52 %","   .19 %","","   .18 %","   .26 %","","   .03 %","   .14 %","   .32 %","   .35 %","","   .18 %","   .23 %","   .09 %","   .36 %","   .26 %","   .09 %","   .27 %","   .17 %","   .20 %","   .70 %","   .13 %","   .52 %","   .28 %","   .09 %","",""
"2020-11-12","","","   .20 %","","   .33 %","   .28 %","   .42 %","   .19 %","   .29 %","   .14 %","   .55 %","","   .16 %","   .38 %","   .22 %","   .45 %","   .63 %","","   .16 %","   .37 %","   .49 %","   .33 %","","   .23 %","   .16 %","","   .10 %","   .18 %","   .23 %","   .33 %","","   .09 %","   .24 %","   .07 %","   .24 %","   .22 %","   .17 %","   .29 %","   .21 %","   .40 %","   .59 %","   .36 %","   .31 %","   .23 %","   .13 %","",""
"2020-11-13","","","   .13 %","","   .41 %","   .25 %","   .39 %","   .11 %","   .33 %","   .16 %","   .46 %","","   .11 %","   .21 %","   .12 %","   .47 %","   .54 %","","   .23 %","   .60 %","   .62 %","   .47 %","","   .18 %","   .18 %","","   .21 %","   .36 %","   .22 %","   .23 %","","   .05 %","   .19 %","   .05 %","   .25 %","   .26 %","   .12 %","   .21 %","   .20 %","   .39 %","   .59 %","   .14 %","   .14 %","   .13 %","   .12 %","",""
"2020-11-14","","","   .09 %","","   .32 %","   .24 %","   .40 %","   .19 %","   .27 %","   .20 %","   .55 %","","   .16 %","   .34 %","   .12 %","   .67 %","   .41 %","","   .19 %","   .39 %","   .49 %","   .28 %","","   .13 %","   .17 %","","   .11 %","   .16 %","   .33 %","   .18 %","","   .05 %","   .28 %","   .05 %","   .22 %","   .24 %","   .12 %","   .25 %","   .16 %","   .40 %","   .54 %","   .18 %","   .26 %","   .18 %","   .10 %","",""
"2020-11-15","","","   .09 %","","   .34 %","   .23 %","   .37 %","   .13 %","   .22 %","   .18 %","   .49 %","","   .12 %","   .19 %","   .18 %","   .62 %","   .38 %","","   .18 %","   .29 %","   .46 %","   .32 %","","   .09 %","   .15 %","","   .07 %","   .24 %","   .31 %","   .18 %","","   .09 %","   .24 %","   .07 %","   .24 %","   .25 %","   .10 %","   .24 %","   .14 %","   .34 %","   .52 %","   .15 %","   .23 %","   .20 %","   .09 %","",""
"2020-11-16","   .21 %","","   .07 %","","   .29 %","   .24 %","   .39 %","   .12 %","   .15 %","   .11 %","   .54 %","","   .11 %","   .27 %","   .17 %","   .53 %","   .40 %","","   .16 %","   .25 %","   .35 %","   .25 %","","   .00 %","   .11 %","","   .08 %","   .16 %","   .26 %","   .11 %","","   .03 %","   .21 %","   .06 %","   .19 %","   .23 %","   .05 %","   .21 %","   .12 %","   .28 %","   .49 %","   .24 %","   .24 %","   .15 %","   .06 %","",""
"2020-11-17","","","   .16 %","","   .26 %","   .23 %","   .36 %","   .10 %","   .36 %","   .12 %","   .36 %","","   .18 %","   .29 %","   .14 %","   .41 %","   .35 %","","   .11 %","   .35 %","   .41 %","   .20 %","","   .00 %","   .09 %","","   .08 %","   .20 %","   .21 %","   .10 %","","   .13 %","   .18 %","   .05 %","   .25 %","   .28 %","   .04 %","   .15 %","   .13 %","   .25 %","   .45 %","   .20 %","   .19 %","   .16 %","   .03 %","",""
"2020-11-18","   .16 %","","   .02 %","","   .28 %","   .23 %","   .35 %","   .19 %","   .03 %","   .09 %","   .36 %","","   .10 %","   .35 %","   .08 %","   .30 %","   .48 %","","   .16 %","   .52 %","   .35 %","   .25 %","","   .09 %","   .09 %","","   .10 %","   .15 %","   .20 %","   .18 %","","   .08 %","   .15 %","   .04 %","   .26 %","   .21 %","   .08 %","   .20 %","   .11 %","   .21 %","   .55 %","   .14 %","   .38 %","   .12 %","   .07 %","",""
"2020-11-19","   .05 %","","   .16 %","","   .31 %","   .22 %","   .32 %","   .15 %","   .25 %","   .06 %","   .29 %","","   .17 %","   .22 %","   .08 %","   .26 %","   .32 %","","   .11 %","   .59 %","   .31 %","   .20 %","","   .09 %","   .12 %","","   .11 %","   .19 %","   .21 %","   .23 %","","   .09 %","   .13 %","   .09 %","   .34 %","   .25 %","   .09 %","   .21 %","   .05 %","   .18 %","   .65 %","   .17 %","   .27 %","   .17 %","   .11 %","",""
"2020-11-20","   .10 %","","   .07 %","","   .31 %","   .23 %","   .31 %","   .07 %","   .17 %","   .10 %","   .36 %","","   .11 %","   .33 %","   .09 %","   .35 %","   .21 %","","   .17 %","   .41 %","   .21 %","   .25 %","","   .04 %","   .22 %","","   .13 %","   .12 %","   .28 %","   .08 %","","   .08 %","   .15 %","   .10 %","   .31 %","   .22 %","   .03 %","   .14 %","   .11 %","   .31 %","   .56 %","   .10 %","   .28 %","   .19 %","   .04 %","",""
"2020-11-21","   .05 %","","   .09 %","","   .33 %","   .22 %","   .34 %","   .07 %","   .25 %","   .11 %","   .41 %","","   .11 %","   .22 %","   .11 %","   .37 %","   .14 %","","   .11 %","   .37 %","   .35 %","   .11 %","","  -.09 %","   .16 %","","   .11 %","   .12 %","   .24 %","   .21 %","","   .05 %","   .17 %","   .02 %","   .25 %","   .16 %","   .19 %","   .21 %","   .03 %","   .20 %","   .50 %","   .21 %","   .24 %","   .22 %","   .20 %","",""
"2020-11-22","","","   .15 %","","   .25 %","   .22 %","   .33 %","   .16 %","   .25 %","   .10 %","   .50 %","","   .09 %","   .32 %","   .11 %","   .54 %","   .22 %","","   .15 %","   .59 %","   .40 %","   .43 %","","   .04 %","   .08 %","","   .13 %","   .06 %","   .24 %","   .24 %","","   .30 %","   .17 %","   .05 %","   .23 %","   .23 %","   .08 %","   .14 %","   .06 %","   .04 %","   .49 %","   .09 %","   .20 %","   .11 %","   .13 %","",""
"2020-11-23","   .26 %","","   .02 %","","   .27 %","   .23 %","   .30 %","   .10 %","   .27 %","   .13 %","   .60 %","","   .05 %","   .15 %","   .13 %","   .45 %","   .39 %","","   .12 %","   .36 %","   .39 %","   .46 %","","   .04 %","   .12 %","","   .15 %","   .12 %","   .27 %","   .16 %","","   .15 %","   .10 %","   .06 %","   .17 %","   .30 %","   .13 %","   .20 %","   .05 %","   .15 %","   .46 %","   .12 %","   .18 %","   .19 %","   .06 %","",""
"2020-11-24","   .05 %","","   .04 %","","   .24 %","   .22 %","   .31 %","   .15 %","   .15 %","   .11 %","   .40 %","","   .04 %","   .18 %","   .15 %","   .34 %","   .33 %","","   .16 %","   .35 %","   .44 %","   .37 %","","","   .05 %","","   .06 %","   .09 %","   .24 %","   .29 %","","   .04 %","   .20 %","   .08 %","   .18 %","   .21 %","   .09 %","   .22 %","   .18 %","   .22 %","   .40 %","   .08 %","   .17 %","   .16 %","   .05 %","",""
"2020-11-25","   .00 %","","   .09 %","","   .23 %","   .21 %","   .32 %","   .13 %","   .32 %","   .10 %","   .61 %","","   .05 %","   .14 %","   .15 %","   .21 %","   .27 %","","   .11 %","   .37 %","   .24 %","   .19 %","","   .04 %","   .08 %","","   .05 %","   .10 %","   .22 %","   .16 %","","   .14 %","   .10 %","   .07 %","   .22 %","   .23 %","   .10 %","   .24 %","   .14 %","   .06 %","   .53 %","   .07 %","   .23 %","   .12 %","   .11 %","",""
"2020-11-26","   .05 %","","   .07 %","","   .11 %","   .18 %","   .33 %","   .05 %","   .20 %","   .42 %","   .65 %","","   .08 %","   .18 %","   .07 %","   .36 %","   .30 %","","   .14 %","   .04 %","   .32 %","   .44 %","","   .04 %","   .14 %","","   .03 %","   .12 %","   .31 %","   .16 %","","   .14 %","   .14 %","   .08 %","   .19 %","   .08 %","   .12 %","   .17 %","   .12 %","   .15 %","   .49 %","   .24 %","   .15 %","   .08 %","   .15 %","",""
"2020-11-27","","","   .22 %","","   .15 %","   .18 %","   .30 %","   .13 %","   .28 %","   .27 %","   .44 %","","   .10 %","   .17 %","   .22 %","   .27 %","   .20 %","","   .11 %","   .32 %","   .36 %","   .15 %","","   .04 %","   .07 %","","   .15 %","   .09 %","   .26 %","   .19 %","","   .14 %","   .15 %","   .05 %","   .15 %","   .14 %","   .07 %","   .22 %","   .22 %","   .26 %","   .38 %","   .05 %","   .22 %","   .15 %","   .09 %","",""
"2020-11-28","","","   .13 %","","   .19 %","   .18 %","   .29 %","   .07 %","   .22 %","   .22 %","   .34 %","","   .13 %","   .21 %","   .19 %","   .25 %","   .15 %","","   .14 %","   .41 %","   .37 %","   .10 %","","   .09 %","   .11 %","","   .05 %","   .04 %","   .24 %","   .16 %","","   .15 %","   .20 %","   .07 %","   .20 %","   .24 %","   .12 %","   .16 %","   .08 %","   .15 %","   .44 %","   .09 %","   .18 %","   .14 %","   .11 %","",""
"2020-11-29","","","   .04 %","","   .17 %","   .19 %","   .31 %","   .11 %","   .15 %","   .24 %","   .55 %","","   .06 %","   .21 %","   .10 %","   .33 %","   .10 %","","   .14 %","   .32 %","   .27 %","   .48 %","","   .04 %","   .14 %","","   .06 %","   .07 %","   .26 %","   .17 %","","   .21 %","   .20 %","   .02 %","   .21 %","   .08 %","   .10 %","   .16 %","   .05 %","   .18 %","   .53 %","   .05 %","   .20 %","   .14 %","   .06 %","",""
"2020-11-30","","","   .00 %","","   .22 %","   .18 %","   .31 %","   .10 %","   .15 %","   .32 %","   .47 %","","   .06 %","   .13 %","   .15 %","   .40 %","   .15 %","","   .16 %","   .32 %","   .26 %","   .42 %","","   .00 %","   .08 %","","   .10 %","   .10 %","   .20 %","   .17 %","","   .05 %","   .21 %","   .05 %","   .15 %","   .13 %","   .08 %","   .19 %","   .07 %","   .21 %","   .49 %","   .05 %","   .19 %","   .12 %","   .06 %","",""
"2020-12-01","   .05 %","","   .11 %","","   .21 %","   .18 %","   .29 %","   .06 %","   .36 %","   .23 %","   .31 %","","   .00 %","   .21 %","   .05 %","   .27 %","   .31 %","","   .13 %","   .17 %","   .31 %","   .24 %","","   .13 %","   .07 %","","   .06 %","   .12 %","   .18 %","   .16 %","","   .06 %","   .24 %","   .03 %","   .15 %","   .24 %","   .06 %","   .16 %","   .19 %","   .17 %","   .42 %","   .26 %","   .22 %","   .08 %","   .13 %","",""
"2020-12-26","   .00 %","","   .04 %","","   .16 %","   .14 %","   .19 %","   .05 %","   .13 %","   .19 %","   .26 %","","   .04 %","   .14 %","   .05 %","   .10 %","   .30 %","","   .09 %","   .18 %","   .24 %","   .15 %","","   .04 %","   .06 %","","   .03 %","   .05 %","   .20 %","   .21 %","","   .04 %","   .18 %","   .06 %","   .13 %","   .06 %","   .05 %","   .20 %","   .07 %","   .06 %","   .28 %","   .04 %","   .08 %","   .09 %","   .06 %","",""
"2020-12-27","","","   .04 %","","   .16 %","   .14 %","   .20 %","   .06 %","   .26 %","   .19 %","   .24 %","","   .06 %","   .12 %","   .09 %","   .25 %","   .16 %","","   .07 %","   .23 %","   .21 %","   .16 %","","   .04 %","   .04 %","","   .06 %","   .06 %","   .12 %","   .17 %","","   .09 %","   .16 %","   .04 %","   .09 %","   .11 %","   .05 %","   .20 %","   .05 %","   .21 %","   .28 %","   .06 %","   .12 %","   .08 %","   .11 %","",""
"2020-12-28","   .00 %","","   .04 %","","   .14 %","   .13 %","   .19 %","   .07 %","   .20 %","   .24 %","   .25 %","","   .06 %","   .14 %","   .15 %","   .29 %","   .12 %","","   .10 %","   .17 %","   .17 %","   .21 %","","","   .06 %","","   .10 %","   .04 %","   .15 %","   .16 %","","   .15 %","   .15 %","   .05 %","   .11 %","   .10 %","   .09 %","   .17 %","   .05 %","   .08 %","   .27 %","   .04 %","   .09 %","   .07 %","   .06 %","",""
"2020-12-29","","","   .00 %","","   .10 %","   .13 %","   .16 %","   .06 %","   .15 %","   .15 %","   .27 %","","   .03 %","   .09 %","   .06 %","   .25 %","   .16 %","","   .13 %","   .29 %","   .18 %","   .20 %","","   .00 %","   .10 %","","   .05 %","   .05 %","   .11 %","   .13 %","","   .11 %","   .19 %","   .08 %","   .11 %","   .11 %","   .05 %","   .16 %","   .12 %","   .15 %","   .24 %","   .07 %","   .07 %","   .05 %","   .09 %","",""
"2020-12-30","   .10 %","","   .02 %","","   .21 %","   .27 %","   .35 %","   .14 %","   .42 %","   .34 %","   .51 %","","   .02 %","   .18 %","   .16 %","   .57 %","   .27 %","","   .24 %","   .48 %","   .47 %","   .37 %","","   .04 %","   .13 %","","   .10 %","   .10 %","   .19 %","   .27 %","","   .14 %","   .34 %","   .14 %","   .17 %","   .35 %","   .13 %","   .31 %","   .26 %","   .22 %","   .45 %","   .13 %","   .14 %","   .13 %","   .16 %","",""
"2020-12-31","   .05 %","","   .04 %","","   .15 %","   .12 %","   .18 %","   .08 %","   .13 %","   .18 %","   .34 %","","   .03 %","   .02 %","   .15 %","   .10 %","   .15 %","","   .07 %","   .28 %","   .13 %","   .20 %","","","   .06 %","","   .06 %","   .05 %","   .13 %","   .05 %","","   .02 %","   .22 %","   .04 %","   .10 %","   .09 %","   .07 %","   .15 %","   .08 %","   .11 %","   .24 %","   .06 %","   .14 %","   .10 %","   .09 %","",""
"2021-01-01","   .00 %","","   .07 %","","   .13 %","   .12 %","   .17 %","   .06 %","   .18 %","   .15 %","   .33 %","","   .02 %","   .10 %","   .16 %","   .14 %","   .09 %","","   .08 %","   .17 %","   .24 %","   .15 %","","   .04 %","   .07 %","","   .03 %","   .05 %","   .13 %","   .06 %","","   .11 %","   .14 %","   .04 %","   .08 %","   .09 %","   .08 %","   .15 %","   .06 %","   .08 %","   .30 %","   .07 %","   .12 %","   .12 %","   .09 %","",""
"2021-01-02","","","  -.09 %","","   .14 %","   .11 %","   .16 %","   .05 %","   .19 %","   .19 %","   .27 %","","   .00 %","   .11 %","   .14 %","   .28 %","   .05 %","","   .13 %","   .23 %","   .21 %","   .16 %","","   .04 %","   .06 %","","   .06 %","   .05 %","   .10 %","   .06 %","","   .06 %","   .21 %","   .07 %","   .11 %","   .06 %","   .05 %","   .13 %","   .07 %","   .19 %","   .27 %","   .05 %","   .12 %","   .07 %","   .04 %","",""
"2021-01-03","","","   .00 %","","   .10 %","   .11 %","   .14 %","   .05 %","   .13 %","   .08 %","   .31 %","","   .06 %","   .11 %","   .13 %","   .32 %","   .11 %","","   .10 %","   .13 %","   .15 %","   .11 %","","   .00 %","   .05 %","","   .10 %","   .05 %","   .15 %","   .05 %","","   .10 %","   .14 %","   .05 %","   .11 %","   .09 %","   .06 %","   .20 %","   .09 %","   .12 %","   .16 %","   .06 %","   .09 %","   .08 %","   .13 %","",""
"2021-01-04","","","   .09 %","","   .11 %","   .10 %","   .17 %","   .04 %","   .13 %","   .12 %","   .20 %","","   .07 %","   .09 %","   .15 %","   .36 %","   .09 %","","   .10 %","   .24 %","   .06 %","   .22 %","","  -.04 %","   .04 %","","   .06 %","   .06 %","   .13 %","   .08 %","","   .07 %","   .12 %","   .07 %","   .09 %","   .13 %","   .06 %","   .11 %","   .06 %","   .07 %","   .25 %","   .06 %","   .08 %","   .08 %","   .09 %","",""
"2021-01-05","","","   .11 %","","   .12 %","   .11 %","   .17 %","   .06 %","   .19 %","   .10 %","   .24 %","","   .05 %","   .07 %","   .14 %","   .20 %","   .12 %","","   .08 %","   .11 %","   .22 %","   .12 %","","   .04 %","   .05 %","","   .05 %","   .06 %","   .10 %","   .09 %","","   .09 %","   .05 %","   .02 %","   .10 %","   .09 %","   .08 %","   .20 %","   .05 %","   .05 %","   .17 %","   .06 %","   .06 %","   .05 %","   .06 %","",""
"2021-01-06","","","   .04 %","","   .09 %","   .11 %","   .18 %","   .07 %","   .13 %","   .07 %","   .23 %","","   .02 %","   .07 %","   .08 %","   .26 %","   .11 %","","   .09 %","   .14 %","   .13 %","   .13 %","","   .00 %","   .03 %","","   .08 %","   .11 %","   .14 %","   .05 %","","   .06 %","   .08 %","   .03 %","   .08 %","   .09 %","   .06 %","   .15 %","   .11 %","   .08 %","   .18 %","   .05 %","   .15 %","   .02 %","   .04 %","",""
"2021-01-07","   .05 %","","   .07 %","","   .10 %","   .09 %","   .16 %","   .05 %","   .21 %","   .11 %","   .22 %","","   .04 %","   .05 %","   .24 %","   .12 %","   .12 %","","   .11 %","   .11 %","   .17 %","   .12 %","","","   .06 %","","   .10 %","   .06 %","   .11 %","   .03 %","","   .06 %","   .13 %","   .05 %","   .11 %","   .08 %","   .09 %","   .12 %","   .09 %","   .04 %","   .17 %","   .05 %","   .15 %","   .00 %","   .08 %","",""
"2021-01-08","   .10 %","","   .09 %","","   .12 %","   .09 %","   .16 %","   .03 %","   .10 %","   .13 %","   .14 %","","   .05 %","   .11 %","   .11 %","   .18 %","   .11 %","","   .11 %","   .14 %","   .19 %","   .13 %","","","   .04 %","","   .06 %","   .08 %","   .08 %","   .11 %","","   .06 %","   .06 %","   .04 %","   .08 %","   .14 %","   .04 %","   .14 %","   .08 %","   .11 %","   .21 %","   .05 %","   .14 %","   .07 %","   .06 %","",""
"2021-01-09","","","   .07 %","","   .09 %","   .10 %","   .14 %","   .04 %","   .08 %","   .08 %","   .13 %","","   .05 %","   .08 %","   .10 %","   .20 %","   .09 %","","   .08 %","   .24 %","   .11 %","   .03 %","","   .04 %","   .05 %","","   .00 %","   .04 %","   .17 %","   .11 %","","   .07 %","   .14 %","   .05 %","   .08 %","   .08 %","   .04 %","   .20 %","   .06 %","   .05 %","   .18 %","   .04 %","   .08 %","   .06 %","   .05 %","",""
"2021-01-10","   .21 %","","   .04 %","","   .09 %","   .10 %","   .16 %","   .04 %","   .08 %","   .09 %","   .19 %","","   .00 %","   .07 %","   .12 %","   .18 %","   .08 %","","   .05 %","   .13 %","   .16 %","   .17 %","","","   .09 %","","   .03 %","   .04 %","   .15 %","   .05 %","","   .05 %","   .09 %","   .03 %","   .06 %","   .07 %","   .04 %","   .07 %","   .08 %","   .07 %","   .17 %","   .04 %","   .09 %","   .01 %","   .04 %","",""
