"date","Uttar Pradesh/Agra","Uttar Pradesh/Aligarh","Uttar Pradesh/Ambedkar Nagar","Uttar Pradesh/Amethi","Uttar Pradesh/Amroha","Uttar Pradesh/Auraiya","Uttar Pradesh/Ayodhya","Uttar Pradesh/Azamgarh","Uttar Pradesh/Baghpat","Uttar Pradesh/Bahraich","Uttar Pradesh/Ballia","Uttar Pradesh/Balrampur","Uttar Pradesh/Banda","Uttar Pradesh/Barabanki","Uttar Pradesh/Bareilly","Uttar Pradesh/Basti","Uttar Pradesh/Bhadohi","Uttar Pradesh/Bijnor","Uttar Pradesh/Budaun","Uttar Pradesh/Bulandshahr","Uttar Pradesh/Chandauli","Uttar Pradesh/Chitrakoot","Uttar Pradesh/Deoria","Uttar Pradesh/Etah","Uttar Pradesh/Etawah","Uttar Pradesh/Farrukhabad","Uttar Pradesh/Fatehpur","Uttar Pradesh/Firozabad","Uttar Pradesh/Gautam Buddha Nagar","Uttar Pradesh/Ghaziabad","Uttar Pradesh/Ghazipur","Uttar Pradesh/Gonda","Uttar Pradesh/Gorakhpur","Uttar Pradesh/Hamirpur","Uttar Pradesh/Hapur","Uttar Pradesh/Hardoi","Uttar Pradesh/Hathras","Uttar Pradesh/Jalaun","Uttar Pradesh/Jaunpur","Uttar Pradesh/Jhansi","Uttar Pradesh/Kannauj","Uttar Pradesh/Kanpur Dehat","Uttar Pradesh/Kanpur Nagar","Uttar Pradesh/Kasganj","Uttar Pradesh/Kaushambi","Uttar Pradesh/Kushinagar","Uttar Pradesh/Lakhimpur Kheri","Uttar Pradesh/Lalitpur","Uttar Pradesh/Lucknow","Uttar Pradesh/Maharajganj","Uttar Pradesh/Mahoba","Uttar Pradesh/Mainpuri","Uttar Pradesh/Mathura","Uttar Pradesh/Mau","Uttar Pradesh/Meerut","Uttar Pradesh/Mirzapur","Uttar Pradesh/Moradabad","Uttar Pradesh/Muzaffarnagar","Uttar Pradesh/Pilibhit","Uttar Pradesh/Pratapgarh","Uttar Pradesh/Prayagraj","Uttar Pradesh/Rae Bareli","Uttar Pradesh/Rampur","Uttar Pradesh/Saharanpur","Uttar Pradesh/Sambhal","Uttar Pradesh/Sant Kabir Nagar","Uttar Pradesh/Shahjahanpur","Uttar Pradesh/Shamli","Uttar Pradesh/Shrawasti","Uttar Pradesh/Siddharthnagar","Uttar Pradesh/Sitapur","Uttar Pradesh/Sonbhadra","Uttar Pradesh/Sultanpur","Uttar Pradesh/Unnao","Uttar Pradesh/Varanasi","Uttar Pradesh/mathura"
"2020-08-06"," -4.88 %"," 17.95 %"," ##.## %","-81.82 %","-##.## %"," 33.33 %","-44.00 %"," 40.43 %","-14.29 %","-14.81 %","-26.56 %","-50.00 %","-50.00 %","-26.98 %","  9.52 %"," 60.00 %","-40.00 %"," ##.## %","-92.31 %","-15.38 %","-19.23 %","-11.11 %"," 57.58 %","-48.39 %","-15.22 %","-11.76 %","-23.33 %"," -4.55 %","  4.00 %","-26.47 %"," 32.79 %","-17.19 %"," 35.00 %"," 16.67 %"," ##.## %"," 89.29 %","-35.29 %","-73.98 %"," -8.93 %"," -2.86 %"," 28.00 %","-15.38 %","   .72 %"," 75.00 %","-48.15 %"," 28.26 %","-83.54 %"," 68.18 %"," 97.62 %"," 87.23 %","","-71.43 %"," ##.## %"," 38.10 %","-12.28 %"," ##.## %","-51.22 %","-64.29 %"," 60.61 %","  3.33 %"," -3.43 %","  3.12 %","-18.00 %","-15.69 %"," 34.78 %"," 13.46 %"," ##.## %"," 28.57 %","-40.00 %"," 56.76 %"," -9.52 %","-24.07 %"," 93.33 %","-46.30 %"," ##.## %",""
"2020-08-07","-20.51 %","-34.78 %","-62.50 %"," ##.## %","   .00 %","  4.17 %"," 67.86 %","-41.67 %"," 66.67 %"," 20.29 %","  5.32 %"," ##.## %","-60.00 %"," 13.04 %"," 52.90 %","-25.00 %"," 55.56 %"," 31.82 %"," ##.## %","   .00 %"," ##.## %","   .00 %","-15.38 %","-31.25 %","-23.08 %"," 46.67 %"," 13.04 %"," -4.76 %","-44.23 %"," -7.00 %","  1.23 %"," ##.## %","  3.70 %"," 57.14 %","-79.31 %","-43.40 %","-63.64 %"," 15.62 %","-42.16 %"," 14.71 %"," 37.50 %","-63.64 %"," -6.89 %"," -7.14 %","-78.57 %","-30.51 %"," ##.## %","-48.65 %","  6.48 %","-14.77 %","   .00 %"," ##.## %","-62.92 %"," ##.## %","-42.00 %","-39.06 %"," 27.50 %"," 30.00 %","-22.64 %","-16.13 %","-17.77 %","   .00 %"," -4.88 %"," 48.84 %"," -9.68 %","-22.03 %","-68.46 %"," ##.## %"," ##.## %","-31.03 %","-15.79 %","-48.78 %","-12.07 %"," 55.17 %"," -6.05 %",""
"2020-08-08"," 12.90 %"," 68.33 %"," ##.## %","-15.56 %"," ##.## %","-44.00 %"," 29.79 %"," 46.75 %","-50.00 %","-43.37 %","  4.04 %"," 72.73 %"," ##.## %","-67.31 %","-37.91 %"," 62.50 %","   .00 %"," ##.## %","-23.08 %","  4.55 %","-17.78 %","-12.50 %"," 26.14 %"," 45.45 %"," 16.67 %","-13.64 %"," 96.15 %"," 30.00 %","  6.90 %"," 10.75 %"," 12.20 %","-51.26 %"," 61.43 %"," -9.09 %"," 66.67 %","-26.67 %"," 75.00 %","-45.95 %"," 20.34 %"," 41.03 %","-38.64 %"," 75.00 %","-35.20 %"," 38.46 %"," ##.## %"," ##.## %"," ##.## %"," 10.53 %","-20.51 %","-37.33 %","   .00 %"," 25.00 %","-42.42 %","-70.15 %"," 48.28 %"," 25.64 %"," 17.65 %"," ##.## %"," 12.20 %"," 30.77 %"," 60.49 %","-48.48 %"," ##.## %"," -9.38 %","-53.57 %"," -6.52 %"," 92.68 %","-53.85 %","-31.25 %"," 75.00 %"," ##.## %"," 80.95 %"," 25.49 %","  6.67 %","-16.67 %",""
"2020-08-09"," 31.43 %","-34.65 %","-11.11 %"," -5.26 %"," -2.17 %"," -7.14 %"," 21.31 %"," -5.31 %"," ##.## %"," 44.68 %","-49.51 %","-26.32 %"," 62.50 %"," ##.## %"," 52.67 %","-33.33 %","  7.14 %","-41.38 %"," ##.## %"," 86.96 %"," -2.70 %"," 71.43 %","-45.95 %","  6.25 %","-22.86 %","-21.05 %","-64.71 %","-19.23 %"," 24.19 %","-18.45 %","-53.26 %","-46.55 %"," -7.52 %","-10.00 %","-20.00 %"," ##.## %","-57.14 %","-25.00 %"," 33.80 %","-41.82 %"," 77.78 %"," ##.## %"," 28.35 %","-55.56 %","-61.90 %","-78.71 %","-11.48 %","  4.76 %"," 22.06 %"," 19.15 %","-25.00 %","-53.33 %"," 68.42 %"," 40.00 %","  9.30 %","-51.02 %","-11.67 %","-63.33 %"," ##.## %","-25.00 %","-30.77 %"," ##.## %","-37.04 %"," 79.31 %"," 38.46 %"," 32.56 %","-50.63 %","-58.33 %"," 18.18 %","-27.14 %","-48.84 %"," 31.58 %","-53.12 %"," 27.08 %"," 36.82 %",""
"2020-08-10","-56.52 %"," 57.58 %","-62.50 %","-50.00 %","-51.11 %"," 30.77 %","-56.76 %","-56.07 %"," -8.33 %","-23.53 %"," 15.38 %","-32.14 %","-69.23 %"," 68.09 %"," -2.00 %"," 76.92 %","-66.67 %","-73.53 %","-34.62 %","-51.16 %","-25.00 %","-83.33 %"," 10.00 %"," 70.59 %","-37.04 %"," 33.33 %"," 33.33 %"," 33.33 %"," -7.79 %","-33.33 %"," 46.51 %","-16.13 %"," 22.01 %"," 33.33 %","   .00 %","-77.94 %"," ##.## %"," 26.67 %","-56.84 %","  9.38 %","-62.50 %","-42.86 %","-16.26 %","-37.50 %"," ##.## %"," ##.## %","-29.63 %","  4.55 %"," -8.16 %","  1.79 %"," 33.33 %","-28.57 %","  9.38 %","-32.14 %"," -6.38 %"," 66.67 %"," 20.75 %","-40.91 %","-37.25 %","-43.14 %"," 23.33 %","-93.48 %","-27.45 %","-25.00 %","-27.78 %","-64.91 %"," ##.## %"," ##.## %"," 84.62 %","  3.92 %"," 22.73 %"," 10.00 %"," ##.## %","-60.66 %","-50.83 %",""
"2020-08-11"," ##.## %","-37.50 %"," ##.## %"," 55.56 %"," ##.## %"," -5.88 %"," 59.38 %"," 91.49 %","   .00 %","-36.54 %"," ##.## %"," 21.05 %"," ##.## %"," 46.84 %"," -2.55 %"," ##.## %"," ##.## %"," ##.## %","-35.29 %"," 42.86 %","-22.22 %"," ##.## %"," 53.03 %","-17.24 %"," ##.## %"," 60.00 %"," -4.17 %","-42.86 %"," 19.72 %"," 75.00 %","-57.14 %"," 38.46 %","-26.67 %","-58.33 %","-50.00 %"," ##.## %","-84.62 %"," 21.05 %"," 34.15 %"," 77.14 %"," ##.## %","-12.50 %"," -9.16 %"," ##.## %"," 72.22 %"," 16.47 %","-21.05 %","-69.57 %"," 31.90 %","  3.51 %"," 50.00 %"," ##.## %"," 42.86 %"," 31.58 %","  4.55 %","-20.00 %"," 21.88 %"," ##.## %"," 26.56 %"," 31.03 %"," 13.51 %"," ##.## %"," 67.57 %"," 25.64 %"," 15.38 %"," 30.00 %","  2.47 %","-44.44 %","-37.50 %"," 73.58 %"," 12.96 %","-80.00 %","-44.10 %","-41.67 %"," 13.51 %",""
"2020-08-12","-67.27 %"," -4.62 %","-65.52 %","-67.86 %","-34.00 %","-18.75 %"," 29.41 %","  2.22 %"," 18.18 %"," 42.42 %","-67.79 %","-13.04 %"," ##.## %","-56.90 %"," -5.76 %"," 34.80 %","-77.42 %","  3.03 %"," ##.## %"," 53.33 %","  4.76 %","-##.## %","-17.82 %","-12.50 %","-37.84 %","-25.00 %","  4.35 %"," 43.75 %"," -4.71 %"," -6.12 %"," 40.74 %"," ##.## %"," 19.25 %"," ##.## %"," ##.## %","-75.41 %"," 50.00 %","-30.43 %","-20.00 %"," 24.19 %","-63.46 %","-19.05 %"," -6.85 %","-13.33 %","-87.10 %","  7.07 %"," 50.00 %"," ##.## %","-42.84 %","  8.47 %"," ##.## %","-36.00 %","-54.00 %"," ##.## %"," 15.22 %","-50.00 %"," 24.36 %"," 38.24 %","-20.99 %"," 55.26 %","-13.49 %"," 19.23 %","-69.35 %","  8.16 %"," 33.33 %"," -7.69 %","-60.24 %","  6.67 %"," 26.67 %"," -5.43 %","  1.64 %"," ##.## %","-30.00 %"," ##.## %"," -1.19 %",""
"2020-08-13"," ##.## %"," 16.13 %"," ##.## %"," ##.## %","-15.15 %"," ##.## %","-28.79 %","-30.43 %","-46.15 %"," 51.06 %"," ##.## %"," ##.## %"," 30.00 %"," 60.00 %","-10.00 %","-89.22 %"," 85.71 %","-55.88 %"," 11.11 %","-56.52 %"," 72.73 %","   .00 %","-13.25 %","-61.90 %"," 60.87 %","-25.00 %","  4.17 %","-13.04 %","-30.86 %","-23.91 %"," ##.## %","-22.22 %"," 38.57 %","   .00 %"," -4.35 %"," ##.## %"," ##.## %","   .00 %","-29.55 %","-23.38 %"," 26.32 %"," -5.88 %"," 57.14 %"," 38.46 %"," ##.## %","-12.26 %"," 17.78 %","  5.71 %"," 32.21 %","-31.25 %","-83.33 %","-34.38 %"," ##.## %","-58.33 %","-47.17 %"," ##.## %"," -7.22 %","-55.32 %"," -9.38 %"," -8.47 %","   .46 %"," 45.16 %"," 84.21 %"," 16.04 %","-10.00 %"," -4.17 %"," 30.30 %","-75.00 %","-10.53 %","-47.13 %","-45.16 %","-48.39 %","-31.75 %","-50.00 %","-44.58 %",""
"2020-08-14","-72.97 %"," -5.56 %","   .00 %","-93.65 %","-57.14 %","-11.54 %"," 34.04 %","  1.56 %"," 42.86 %","-32.39 %","-53.94 %","-57.14 %","-65.38 %"," -8.75 %"," -1.23 %","-15.15 %"," 46.15 %"," ##.## %","-43.33 %"," 90.00 %","-44.74 %"," ##.## %"," 76.39 %"," ##.## %","-10.81 %"," 11.11 %","  8.00 %"," 35.00 %"," 14.29 %"," ##.## %","-49.40 %"," 25.00 %"," -8.41 %","-27.27 %","-50.00 %","-20.93 %"," 33.33 %"," 43.75 %"," -9.68 %","  3.39 %","-29.17 %"," ##.## %","-20.39 %","-44.44 %"," ##.## %"," 17.20 %"," 39.62 %","-13.51 %","  4.62 %"," ##.## %","-50.00 %","-23.81 %","-24.29 %","-36.67 %"," ##.## %","-35.42 %","-22.22 %"," ##.## %"," -5.17 %","-50.00 %"," -2.74 %","-33.33 %"," 85.71 %","-55.28 %","-33.33 %"," 21.74 %"," 46.51 %"," ##.## %"," 41.18 %"," 95.65 %"," 64.71 %","-59.38 %"," 55.81 %","-68.75 %"," 76.09 %",""
"2020-08-15"," ##.## %"," 41.18 %"," 50.00 %"," ##.## %"," ##.## %"," 52.17 %","-26.98 %","-26.15 %"," ##.## %"," -8.33 %"," 21.05 %"," 33.33 %"," ##.## %","   .00 %","  9.38 %"," ##.## %","-26.32 %"," -8.89 %"," ##.## %","-39.47 %"," 76.19 %","-35.71 %","-33.86 %","-89.29 %","-54.55 %"," 35.00 %","   .00 %","-29.63 %"," 65.62 %","  1.43 %"," ##.## %","-45.71 %","  9.54 %","-12.50 %"," -9.09 %","-23.53 %","-25.00 %","  4.35 %","-46.43 %","-42.62 %"," 52.94 %"," 15.15 %","-13.49 %","-10.00 %","-90.32 %"," -5.50 %","-71.62 %","-25.00 %","  2.74 %","-17.02 %"," ##.## %"," 43.75 %"," 15.09 %"," 47.37 %","   .00 %"," 25.81 %"," 52.86 %","-33.33 %","-21.82 %","-25.93 %"," -4.69 %","-40.00 %"," ##.## %"," 63.64 %"," ##.## %"," ##.## %"," 61.90 %"," 66.67 %"," 66.67 %","-36.67 %","-82.14 %"," ##.## %"," 34.33 %"," 10.00 %","-12.96 %",""
"2020-08-16"," -6.45 %","-34.38 %","-78.79 %","-79.59 %","-38.64 %"," 48.57 %"," 36.96 %"," 60.42 %","-90.48 %"," 18.18 %","-54.35 %","-75.00 %","-47.62 %","-12.33 %","-11.43 %","-60.34 %","-28.57 %","-75.61 %","-61.90 %"," 13.04 %"," 75.68 %","-##.## %","-13.10 %"," ##.## %"," 53.33 %","-11.11 %","-55.56 %","   .00 %","-26.42 %","-18.31 %","-50.00 %","-36.84 %"," 24.19 %","-42.86 %","-70.00 %"," ##.## %"," ##.## %","-37.50 %"," ##.## %"," 54.29 %","-26.92 %","  5.26 %"," 61.20 %","-44.44 %","-66.67 %","-87.38 %"," ##.## %","-29.17 %"," 20.89 %","-61.54 %","-66.67 %"," 13.04 %","-27.87 %","-50.00 %","-22.22 %","-20.51 %","-45.79 %","-18.75 %","-58.14 %"," 55.00 %","-32.02 %","-22.22 %","-70.73 %","-20.00 %","-85.71 %","-67.80 %","-31.37 %","  5.00 %","-30.00 %","-57.89 %"," ##.## %","-11.11 %","-73.33 %"," ##.## %"," 51.77 %",""
"2020-08-17"," 37.93 %","  6.35 %"," 71.43 %"," ##.## %"," -7.41 %","-82.69 %","-15.87 %","-41.56 %"," ##.## %","-34.62 %"," ##.## %"," ##.## %","-45.45 %"," 48.44 %","-37.42 %"," 78.26 %"," 30.00 %","-10.00 %"," ##.## %","-11.54 %","-52.31 %","   .00 %"," -2.74 %"," 57.14 %"," 91.30 %"," -4.17 %"," 66.67 %","-21.05 %","-25.64 %","-42.24 %"," 15.38 %"," 50.00 %","-81.30 %","-25.00 %","   .00 %","-16.39 %","-33.33 %"," 13.33 %"," 93.94 %"," 70.37 %"," 21.05 %","-35.00 %","  6.70 %"," 20.00 %"," ##.## %"," ##.## %"," 64.29 %"," 64.71 %","-67.03 %"," 40.00 %","   .00 %","-42.31 %"," 18.18 %","-78.57 %"," 16.33 %","   .00 %"," 68.97 %"," 53.85 %"," ##.## %","-32.26 %","  2.90 %"," 21.43 %","-20.83 %","-18.06 %"," ##.## %","-10.53 %"," 10.00 %","-33.33 %","-57.14 %"," 29.17 %","  5.81 %","-62.50 %"," 83.33 %","-35.85 %","-17.76 %",""
"2020-08-18","-42.50 %"," 49.25 %"," 33.33 %","-13.33 %","-40.00 %"," ##.## %","-20.75 %"," 95.56 %","-52.94 %"," 29.41 %","-83.77 %"," 27.78 %"," 16.67 %"," -9.47 %"," 32.99 %","-12.20 %"," 30.77 %"," ##.## %","-92.65 %"," -8.70 %","-51.61 %"," 25.00 %","  5.63 %","-45.45 %","-25.00 %","-56.52 %"," ##.## %"," 13.33 %","-10.34 %"," ##.## %"," 45.00 %"," 19.44 %"," ##.## %"," ##.## %"," ##.## %"," -1.96 %","   .00 %","   .00 %"," 28.12 %","-15.22 %","  4.35 %"," ##.## %","-39.53 %",""," 70.00 %"," ##.## %","-63.48 %"," 35.71 %"," 72.12 %"," 73.81 %"," ##.## %"," 53.33 %"," 51.92 %"," ##.## %"," -7.02 %","  3.23 %","  5.10 %","-20.00 %","-29.41 %"," ##.## %"," 23.24 %","-52.94 %"," 89.47 %"," 13.56 %"," 20.83 %"," 11.76 %","-31.17 %"," 57.14 %"," 75.00 %"," 22.58 %","-91.21 %"," ##.## %","-52.27 %"," 32.35 %","-16.48 %",""
"2020-08-19","-47.83 %"," 14.00 %"," 18.75 %"," 15.38 %"," ##.## %"," 14.71 %"," 88.10 %"," -2.27 %","-62.50 %"," 15.91 %"," ##.## %","-17.39 %"," 57.14 %","-17.44 %"," 13.95 %","-38.89 %","  5.88 %","-43.24 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 12.00 %"," 83.33 %","-39.39 %"," ##.## %","-59.18 %"," 11.76 %"," ##.## %","-46.15 %","-43.68 %"," ##.## %"," 32.21 %"," 37.50 %","  9.09 %","-82.00 %"," ##.## %","  5.88 %","-58.54 %"," 70.51 %","-16.67 %","-62.86 %"," 59.62 %","   .00 %","-19.61 %","-44.53 %"," ##.## %","-18.42 %"," 66.52 %"," 21.92 %","-46.15 %","-60.87 %","-55.70 %"," 39.13 %"," 22.64 %"," 12.50 %","   .00 %"," 84.38 %","-33.33 %"," 41.86 %"," 33.71 %"," ##.## %"," -2.78 %"," 22.39 %","-34.48 %"," 94.74 %"," 54.72 %"," -4.55 %","-47.62 %"," 47.37 %"," ##.## %","-73.81 %"," 90.48 %","-20.00 %"," -4.76 %",""
"2020-08-20"," ##.## %"," -7.02 %","-36.84 %","-30.00 %"," 57.58 %"," 17.95 %","-29.11 %","-25.58 %"," ##.## %"," -1.96 %","  7.79 %","-31.58 %"," 81.82 %","  2.82 %","-37.41 %"," 36.36 %","-16.67 %","-19.05 %","-41.07 %","-64.79 %"," -6.06 %","  3.70 %"," 41.67 %"," ##.## %"," ##.## %","-26.92 %","-20.00 %","  5.26 %","-26.92 %"," -3.57 %"," 42.86 %","-30.00 %","-47.31 %"," 63.64 %"," 25.00 %"," ##.## %","-58.82 %"," 83.33 %"," 76.47 %","-36.09 %"," 30.00 %","-34.62 %","-16.14 %"," ##.## %","-78.05 %"," 15.79 %","-16.33 %"," 61.29 %","  2.33 %","-44.94 %"," ##.## %"," ##.## %"," 42.86 %","  6.25 %"," -6.15 %","-30.56 %","-10.68 %","-66.10 %"," ##.## %","-22.95 %"," 34.62 %"," 46.15 %","  5.71 %"," -2.44 %","-##.## %","-35.14 %","-35.37 %","-38.10 %"," ##.## %","-16.07 %"," ##.## %","-45.45 %"," -2.50 %","-36.11 %","  5.00 %",""
"2020-08-21","  4.17 %","-22.64 %"," ##.## %","-28.57 %","-42.31 %","-17.39 %"," 67.86 %"," 17.19 %"," ##.## %"," -8.00 %","-65.06 %","-15.38 %","-30.00 %"," 63.01 %"," 16.30 %"," 23.33 %"," 40.00 %"," ##.## %"," ##.## %"," 16.00 %","   .00 %","-32.14 %","-31.93 %","-26.92 %","-72.87 %"," ##.## %"," 12.50 %"," 80.00 %"," 64.47 %"," 16.05 %","-41.43 %"," 62.64 %"," 39.78 %","-22.22 %","-60.00 %"," 11.11 %","   .00 %"," -3.03 %","-##.## %","-34.12 %"," 11.54 %"," 11.76 %","-32.18 %"," -7.69 %"," ##.## %","  1.14 %"," 18.29 %","-22.00 %","-21.04 %"," 38.78 %","-52.63 %"," 30.77 %","-32.00 %","-41.18 %"," 34.43 %"," -4.00 %"," 33.70 %"," 85.00 %"," -8.77 %"," 55.32 %","-15.87 %","-26.32 %","-16.22 %"," 15.00 %","   .00 %"," 83.33 %"," 84.91 %","-38.46 %","-48.65 %"," -2.13 %","  8.05 %"," ##.## %","-10.26 %"," ##.## %"," 27.21 %",""
"2020-08-22"," 68.00 %"," 26.83 %"," 37.50 %"," -6.67 %"," 66.67 %","-21.05 %","  1.06 %","-36.00 %","-92.31 %"," 45.65 %"," ##.## %"," ##.## %"," 35.71 %"," 14.29 %"," 15.89 %","-29.73 %","-66.67 %","-18.18 %","-43.82 %"," 41.38 %"," 96.77 %"," 15.79 %"," 67.90 %"," 73.68 %"," 31.43 %","-60.00 %","  5.56 %"," 27.78 %","-20.80 %","-18.09 %"," 39.02 %","-69.59 %"," 40.00 %","-57.14 %"," ##.## %","-13.33 %","-71.43 %","  6.25 %","   .00 %"," ##.## %"," 58.62 %"," 52.63 %","-57.63 %","-25.00 %","   .00 %","-33.71 %","-48.45 %","  7.69 %"," 22.79 %","-13.24 %","-22.22 %","-14.71 %"," ##.## %"," 55.00 %","-18.29 %","-29.17 %"," 27.64 %"," 29.73 %"," 59.62 %","-47.95 %"," 14.34 %","-32.14 %","-12.90 %"," 39.13 %","-34.62 %","-29.55 %","-22.45 %"," 37.50 %","-26.32 %","-28.26 %"," -1.06 %","-13.64 %"," 34.29 %"," 24.00 %","-17.11 %",""
"2020-08-23","-11.90 %"," 17.31 %","-56.82 %"," ##.## %","-58.00 %"," 20.00 %"," -3.16 %","-27.08 %"," ##.## %"," -2.99 %","-18.60 %"," 28.95 %"," 63.16 %","-20.59 %","-20.16 %","-26.92 %"," ##.## %","-26.67 %"," 74.00 %","-73.17 %","-45.90 %","-45.45 %"," 10.29 %","-45.45 %"," -2.17 %"," ##.## %","-42.11 %","-45.65 %","-22.22 %"," 49.35 %"," -3.51 %"," 86.67 %","-35.71 %","-16.67 %","-47.37 %","-11.54 %"," ##.## %","-47.06 %","-39.51 %","-38.94 %","-19.57 %"," 20.69 %"," ##.## %","  5.56 %","   .00 %","  3.39 %"," ##.## %"," 21.43 %"," -9.41 %"," 44.07 %","-14.29 %","-13.79 %","-55.29 %"," -3.23 %"," 20.90 %","-17.65 %"," -6.37 %"," 16.67 %","-14.46 %"," 57.89 %","-11.88 %"," ##.## %"," 16.67 %","-16.41 %"," ##.## %"," -3.23 %","-40.79 %"," ##.## %"," 92.86 %"," 63.64 %","-20.43 %"," ##.## %","-61.70 %"," -9.68 %"," 56.13 %",""
"2020-08-24","-13.51 %","  1.64 %","-21.05 %","-70.15 %"," 52.38 %","-69.44 %","-21.74 %"," ##.## %","-50.00 %","-21.54 %"," 32.86 %","-55.10 %","-80.65 %","-17.59 %","-20.20 %"," 26.32 %"," -3.33 %","  9.09 %","-45.98 %"," 63.64 %","-45.45 %","  8.33 %","-46.67 %","-55.56 %"," 31.11 %","-74.07 %"," 36.36 %"," 36.00 %"," 80.52 %","-13.04 %","-32.73 %","-27.38 %","-14.96 %"," 20.00 %"," 90.00 %"," 76.09 %"," 35.71 %"," -5.56 %","   .00 %","-15.94 %"," -8.11 %","-54.29 %","-18.04 %","-36.84 %"," 36.84 %"," 27.87 %","-20.61 %","-39.22 %","  6.78 %"," 25.88 %","-50.00 %","-68.00 %"," ##.## %"," 26.67 %","  4.94 %"," 21.43 %","-12.24 %","   .00 %","-33.80 %","-31.67 %","-25.47 %","-71.43 %"," -1.59 %"," 10.28 %","-80.77 %","-33.33 %"," 20.00 %","-25.00 %","-70.37 %","-11.11 %","-66.22 %","-26.19 %"," -5.56 %","-33.93 %","-62.40 %",""
"2020-08-25"," 53.12 %","-18.55 %","-20.00 %"," 20.00 %"," 62.50 %"," ##.## %"," 98.61 %","-12.37 %"," ##.## %","  9.80 %","-40.86 %","-18.18 %"," ##.## %","  5.62 %"," 39.24 %"," 58.33 %","-55.17 %"," 55.56 %"," 48.94 %"," ##.## %"," 55.56 %"," 69.23 %"," 56.25 %"," ##.## %"," 13.56 %"," ##.## %","  6.67 %","-47.06 %","-37.41 %"," 23.00 %"," -2.70 %"," 11.48 %","  1.51 %"," ##.## %"," 15.79 %","-34.57 %","-57.89 %","-47.06 %","-30.61 %","  8.62 %","-67.65 %"," ##.## %","  6.34 %"," ##.## %"," 11.54 %"," 10.26 %","  -.96 %","  6.45 %","-31.62 %","-16.82 %"," 66.67 %"," ##.## %","-57.14 %","-13.16 %"," 18.82 %"," 41.18 %","  3.88 %"," 19.64 %","-27.66 %","  4.88 %"," 60.80 %"," ##.## %"," ##.## %"," -2.54 %"," 40.00 %"," 90.00 %"," 42.59 %"," 22.22 %"," 87.50 %"," 12.50 %","-28.00 %"," 70.97 %","-##.## %"," 67.57 %"," 67.03 %",""
"2020-08-26","-26.53 %","   .00 %"," ##.## %"," 58.33 %","-55.77 %","-58.97 %","-20.98 %","-25.88 %"," 54.55 %","-26.79 %"," 25.45 %"," ##.## %","-38.18 %"," -1.06 %"," 20.91 %","-15.79 %","-23.08 %","-32.14 %","-42.86 %","-12.24 %"," 39.29 %"," -4.55 %","-38.40 %"," 65.00 %"," 55.22 %","-27.59 %"," ##.## %","  5.56 %","-16.09 %"," 56.10 %"," 16.67 %","   .00 %"," 91.58 %"," -6.67 %","-22.73 %"," 86.79 %"," ##.## %"," ##.## %"," 14.71 %"," 71.43 %"," ##.## %","-33.33 %"," 10.88 %"," -9.38 %","-24.14 %","-18.60 %","  -.97 %","-12.12 %"," 15.61 %"," 29.21 %"," ##.## %","-27.59 %"," 21.21 %"," -9.09 %"," -1.98 %"," 45.83 %"," 90.30 %","-31.34 %"," 82.35 %"," -2.33 %"," -8.44 %","-12.12 %","-15.32 %"," 16.52 %"," 33.33 %","-21.05 %","-22.08 %"," 54.55 %"," 13.33 %"," -5.56 %"," ##.## %","-20.75 %","   .00 %","-24.19 %"," 31.58 %",""
"2020-08-27"," 19.44 %"," 52.48 %"," -4.00 %","-42.11 %"," 47.83 %"," -6.25 %"," -3.54 %"," -6.35 %","-41.18 %"," -2.44 %","-23.19 %","-87.50 %","-32.35 %"," 21.51 %","-20.30 %"," -3.12 %"," ##.## %"," 57.89 %"," -2.50 %","-44.19 %"," 28.21 %"," 76.19 %"," 20.78 %","-48.48 %","-23.08 %","-33.33 %"," 32.43 %"," 47.37 %"," 52.05 %","-21.88 %","-11.90 %","-23.53 %","-40.05 %"," 42.86 %","  5.88 %","-19.19 %","-20.00 %","   .00 %"," 41.03 %","-17.59 %","   .00 %","  8.33 %","-11.39 %","-62.07 %"," -9.09 %"," 24.29 %","-59.80 %","-20.69 %"," 35.38 %","  -.87 %","-37.50 %"," 14.29 %"," -7.50 %"," 33.33 %"," -1.01 %","-11.43 %","-42.75 %"," 36.96 %","-14.52 %"," 30.95 %"," 19.80 %"," 44.83 %","-29.52 %"," 21.64 %","  7.14 %","-53.33 %"," 10.00 %"," -2.94 %","-29.41 %","-13.73 %","-65.88 %"," 11.90 %"," 32.00 %"," 42.55 %","-27.00 %",""
