"date","Louisiana/Acadia","Louisiana/Allen","Louisiana/Ascension","Louisiana/Assumption","Louisiana/Avoyelles","Louisiana/Beauregard","Louisiana/Bienville","Louisiana/Bossier","Louisiana/Caddo","Louisiana/Calcasieu","Louisiana/Caldwell","Louisiana/Cameron","Louisiana/Catahoula","Louisiana/Claiborne","Louisiana/Concordia","Louisiana/De Soto","Louisiana/East Baton Rouge","Louisiana/East Carroll","Louisiana/East Feliciana","Louisiana/Evangeline","Louisiana/Franklin","Louisiana/Grant","Louisiana/Iberia","Louisiana/Iberville","Louisiana/Jackson","Louisiana/Jefferson","Louisiana/Jefferson Davis","Louisiana/LaSalle","Louisiana/Lafayette","Louisiana/Lafourche","Louisiana/Lincoln","Louisiana/Livingston","Louisiana/Madison","Louisiana/Morehouse","Louisiana/Natchitoches","Louisiana/Orleans","Louisiana/Ouachita","Louisiana/Out of LA","Louisiana/Plaquemines","Louisiana/Pointe Coupee","Louisiana/Rapides","Louisiana/Red River","Louisiana/Richland","Louisiana/Sabine","Louisiana/St. Bernard","Louisiana/St. Charles","Louisiana/St. Helena","Louisiana/St. James","Louisiana/St. John the Baptist","Louisiana/St. Landry","Louisiana/St. Martin","Louisiana/St. Mary","Louisiana/St. Tammany","Louisiana/Tangipahoa","Louisiana/Tensas","Louisiana/Terrebonne","Louisiana/Unassigned","Louisiana/Union","Louisiana/Vermilion","Louisiana/Vernon","Louisiana/Washington","Louisiana/Webster","Louisiana/West Baton Rouge","Louisiana/West Carroll","Louisiana/West Feliciana","Louisiana/Winn"
"2020-07-22","  4.30 %","  2.86 %","   .31 %","  1.18 %","  5.22 %","   .00 %","   .00 %","  4.33 %","   .62 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.86 %","  1.11 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","   .76 %","   .47 %","   .00 %","   .36 %","  7.64 %","   .00 %","  3.35 %","   .87 %","  1.05 %","  1.40 %","   .00 %","  2.00 %","  1.43 %","   .07 %","   .63 %","","   .00 %","   .71 %","  2.54 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","  1.33 %","   .00 %","   .21 %","  2.99 %","   .00 %","   .29 %","-20.00 %","   .00 %","  6.67 %","  6.08 %","  1.18 %","   .00 %","   .62 %","   .00 %","  1.43 %","   .00 %"
"2020-07-23","  4.98 %","  2.86 %","   .31 %","  1.18 %","  5.22 %","   .00 %","   .00 %","  4.33 %","   .62 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.86 %","  1.18 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","  1.13 %","   .47 %","   .00 %","   .36 %","  9.64 %","   .00 %","  4.54 %","   .66 %","  1.05 %","  1.84 %","   .00 %","  2.00 %","  1.43 %","   .07 %","   .43 %","","   .00 %","   .71 %","  2.54 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","  2.58 %","   .51 %","   .21 %","  2.99 %","   .00 %","   .29 %","-20.00 %","   .67 %","  6.67 %","  7.33 %","  1.55 %","   .00 %","   .62 %","   .00 %","  1.43 %","   .00 %"
"2020-07-24","  4.05 %","  2.86 %","   .31 %","  1.18 %","  3.00 %","  4.44 %","   .00 %","  5.29 %","   .54 %","  2.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.86 %","  1.23 %","   .00 %","   .59 %","   .00 %","  2.76 %","   .00 %","  1.13 %","  1.37 %","   .00 %","   .28 %","  6.78 %","   .00 %","  4.40 %","   .44 %","  2.00 %","  2.28 %","   .00 %","  2.00 %","  1.43 %","   .11 %","   .22 %","   .00 %","   .00 %","   .71 %","  2.48 %","   .00 %","   .00 %","  6.67 %","  -.83 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.84 %","  1.92 %","   .51 %","   .21 %","  2.93 %","   .00 %","   .29 %","-20.00 %","   .67 %","  6.67 %","  6.84 %","  1.55 %","   .00 %","   .62 %","   .00 %","  1.43 %","   .00 %"
"2020-07-25","  3.27 %","  2.86 %","   .00 %","  1.18 %","  3.00 %","  4.44 %","   .00 %","  4.40 %","   .46 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","  1.16 %","   .00 %","   .59 %","   .00 %","  2.76 %","   .00 %","   .75 %","   .91 %","   .00 %","   .24 %","  5.53 %","   .00 %","  4.40 %","   .44 %","  2.00 %","  1.80 %","   .00 %","  2.00 %","  1.43 %","   .07 %","   .43 %","   .00 %","   .00 %","   .71 %","  1.30 %","   .00 %","   .00 %","  6.67 %","  -.83 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %","  2.56 %","   .51 %","   .21 %","  2.93 %","   .00 %","   .29 %","   .00 %","   .67 %","   .00 %","  6.84 %","   .37 %","   .00 %","   .62 %","   .00 %","  1.43 %","   .00 %"
"2020-07-26","  3.27 %","  2.86 %","   .00 %","  1.18 %","  3.87 %","  8.08 %","   .71 %","  2.96 %","   .38 %","  1.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","  1.09 %","   .00 %","   .59 %","   .00 %","  1.33 %","   .00 %","  1.48 %","   .91 %","   .00 %","   .24 %","  5.53 %"," 20.00 %","  4.27 %","   .65 %","  2.91 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .22 %","   .21 %","   .00 %","   .00 %","   .71 %","  1.28 %","   .00 %","   .00 %"," 11.67 %","  -.83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .90 %","  3.07 %","  1.51 %","   .53 %","  3.67 %","   .00 %","   .87 %","   .00 %","   .67 %","  3.33 %","  4.87 %","   .37 %","   .00 %","   .00 %","   .00 %","  1.43 %","  8.00 %"
"2020-07-27","  1.33 %","   .00 %","   .00 %","   .00 %","   .87 %","  8.08 %","   .71 %","  2.58 %","   .23 %","  3.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .66 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","  1.07 %","   .91 %","   .00 %","   .12 %","  2.00 %"," 20.00 %","  3.11 %","   .00 %","  2.91 %","   .88 %","   .00 %","   .00 %","   .00 %","   .22 %","   .21 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","   .00 %","  9.00 %","  -.83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .59 %","  2.43 %","  1.51 %","   .52 %","  1.12 %","   .00 %","   .87 %","   .00 %","   .67 %","  3.33 %","  3.54 %","   .73 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %"
"2020-07-28","  1.29 %","  1.25 %","   .00 %","   .00 %","   .87 %","  8.08 %","   .71 %","  3.58 %","   .30 %","  3.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .92 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","   .71 %","  1.34 %","   .00 %","   .12 %","   .91 %"," 20.00 %","  2.17 %","   .21 %","  3.78 %","   .43 %","   .00 %","   .00 %","   .00 %","   .26 %","   .61 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","   .00 %","  9.00 %","  -.83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","  1.73 %","  1.00 %","   .83 %","  1.83 %","   .00 %","   .87 %","   .00 %","   .00 %","  4.76 %","  2.29 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.86 %"
"2020-07-29","  2.50 %","  2.43 %","   .31 %","  1.11 %","  2.54 %","  3.64 %","   .71 %","  2.01 %","   .75 %","  4.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .90 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  1.40 %","   .43 %","   .00 %","   .12 %","   .91 %"," 20.00 %","  1.86 %","   .42 %","  1.78 %","   .43 %","   .00 %","   .00 %","  1.33 %","   .40 %","  1.21 %","   .00 %","   .00 %","   .69 %","   .82 %","   .00 %","   .00 %"," 12.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","  3.35 %","  3.38 %","   .93 %","  1.46 %","   .00 %","  1.15 %","   .36 %","   .00 %","  4.76 %","  3.22 %","   .36 %","  1.67 %","   .61 %","   .00 %","   .00 %","  8.36 %"
"2020-07-30","  2.78 %","  3.54 %","   .61 %","  1.11 %","  2.54 %","  3.64 %","   .71 %","  2.63 %","   .90 %","  5.02 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .87 %","  1.21 %","   .00 %","   .00 %","   .00 %","   .00 %"," 26.67 %","  1.73 %","   .43 %","   .00 %","   .24 %","  1.78 %"," 20.00 %","  2.61 %","   .42 %","   .95 %","   .43 %","   .00 %","   .00 %","  1.33 %","   .43 %","  1.41 %","   .00 %","   .00 %","  2.02 %","  1.02 %","  2.22 %","  4.00 %"," 12.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","  4.85 %","  3.38 %","  1.03 %","  2.49 %","   .00 %","  1.15 %","   .36 %","   .65 %","  6.10 %","  3.22 %","  1.08 %","  1.67 %","  1.19 %","   .00 %","   .00 %","  8.36 %"
"2020-07-31","  2.78 %","  3.54 %","   .91 %","  1.11 %","  1.67 %","  1.54 %","   .69 %","  2.25 %","   .82 %","  4.83 %","   .00 %","   .00 %","  6.67 %","  2.00 %","   .00 %","   .00 %","  1.28 %","   .00 %","   .00 %","   .00 %","   .00 %"," 26.67 %","  1.70 %","   .43 %","   .00 %","   .12 %","  1.78 %","   .00 %","  2.30 %","   .21 %","   .04 %","   .43 %","   .00 %","   .00 %","  2.58 %","   .29 %","  1.19 %","   .00 %","  1.11 %","  2.02 %","   .81 %","  2.22 %","  4.00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .86 %","  3.21 %","  2.81 %","   .71 %","  2.08 %","   .00 %","   .55 %","   .36 %","   .65 %","  4.01 %","  2.11 %","  1.08 %","  1.67 %","  1.77 %","   .00 %","   .00 %","   .36 %"
"2020-08-01","  2.46 %","  3.54 %","   .91 %","  1.11 %","  1.67 %","  1.54 %","   .69 %","  2.25 %","   .82 %","  2.54 %","   .00 %","   .00 %","  6.67 %","  2.00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %"," 26.67 %","  1.35 %","   .43 %","   .00 %","   .12 %","  1.78 %","   .00 %","  1.50 %","   .21 %","   .04 %","   .43 %","   .00 %","   .00 %","  2.58 %","   .29 %","  1.19 %","   .00 %","  1.11 %","  2.02 %","   .81 %","  2.22 %","  4.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .86 %","  3.21 %","  2.81 %","   .61 %","  2.08 %","   .00 %","   .55 %","   .36 %","   .65 %","  4.01 %","  2.11 %","   .71 %","  1.67 %","  1.77 %","   .00 %","   .00 %","   .36 %"
"2020-08-02","  2.11 %","  6.50 %","   .91 %","  1.11 %","  2.44 %","  5.82 %","   .69 %","  3.04 %","  1.03 %","  3.53 %"," 20.00 %","   .00 %","  6.67 %","  2.00 %","  2.86 %","   .00 %","   .75 %","   .00 %","   .00 %","   .00 %","  1.25 %"," 29.17 %","  1.67 %","   .00 %","   .00 %","   .31 %","   .87 %","   .00 %","  1.72 %","   .21 %","   .04 %","   .84 %","   .00 %","   .00 %","  2.58 %","   .25 %","   .99 %","   .00 %","  1.11 %","  2.02 %","  1.20 %","  4.22 %","  4.00 %","  9.05 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","  1.42 %","  2.66 %","  3.22 %","   .50 %","  1.68 %","   .00 %","  1.63 %","   .36 %","  1.27 %","  2.58 %","  3.06 %","   .71 %","  1.67 %","  1.77 %","   .00 %","  1.33 %"," -2.50 %"
"2020-08-03","  1.96 %","  5.32 %","  1.48 %","  1.05 %","   .77 %","  5.82 %","   .69 %","  2.72 %","   .51 %","  1.85 %"," 20.00 %","   .00 %","  6.67 %","  2.00 %","  2.86 %","   .00 %","   .50 %","   .00 %","   .00 %","   .00 %","  1.25 %","  9.17 %","  1.62 %","   .00 %","   .00 %","   .31 %","   .87 %","   .00 %","  1.70 %","   .00 %","   .04 %","   .42 %","   .00 %","   .00 %","  1.25 %","   .04 %","   .39 %","   .00 %","  1.11 %","  1.33 %","  1.17 %","  4.22 %","  4.00 %","  7.94 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","  1.40 %","  1.03 %","   .84 %","   .30 %","  1.68 %","   .00 %","  1.36 %","   .00 %","  1.27 %","  2.58 %","   .95 %","   .71 %","   .00 %","  1.16 %","   .00 %","  1.33 %","   .00 %"
"2020-08-04","  1.67 %","  5.95 %","  1.18 %","  1.05 %","   .77 %","  5.82 %","   .69 %","  2.09 %","   .65 %","  1.68 %"," 20.00 %","   .00 %"," 11.67 %","   .00 %","  2.86 %","   .00 %","   .25 %","   .00 %","   .00 %","   .00 %","  1.25 %","  6.94 %","  1.59 %","   .00 %","   .00 %","   .19 %","   .00 %","   .00 %","  1.41 %","   .00 %","   .87 %","   .42 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .57 %","   .00 %","  1.11 %","   .00 %","  1.16 %","  2.00 %","   .00 %","  7.94 %","   .00 %","   .00 %","   .00 %","  1.31 %","   .00 %","  2.20 %","  -.47 %","   .84 %","   .49 %","   .65 %","   .00 %","  1.87 %","   .00 %","   .62 %","  3.60 %","   .95 %","   .00 %","   .00 %","   .57 %","   .00 %","  1.33 %","   .00 %"
"2020-08-05","  1.67 %","  6.75 %","   .88 %","  1.05 %","  2.25 %","  4.29 %","   .00 %","  2.34 %","   .64 %","   .99 %"," 20.00 %","   .00 %","  5.00 %","   .00 %","  2.86 %","  1.67 %","   .37 %","   .00 %","   .00 %","   .00 %","  1.25 %"," 12.40 %","  2.17 %","   .00 %","   .00 %","   .27 %","   .00 %","   .00 %","  1.17 %","   .00 %","   .87 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","   .00 %","  1.71 %","  2.00 %","   .00 %","  7.94 %","   .87 %","   .00 %","   .00 %","   .65 %","   .23 %","  2.40 %","   .48 %","  1.23 %","   .69 %","  2.23 %","   .00 %","  1.59 %","   .70 %","   .62 %","  3.41 %","  1.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %"
"2020-08-06","  2.19 %","  8.29 %","   .88 %","  1.05 %","  2.25 %","  4.29 %","   .00 %","  2.34 %","   .85 %","  1.46 %"," 20.00 %","   .00 %","  5.00 %","   .00 %","  5.36 %","  1.67 %","   .73 %","   .00 %","   .00 %"," 10.00 %","  1.25 %"," 15.26 %","  2.46 %","   .00 %","   .00 %","   .31 %","  1.67 %","   .00 %","  1.62 %","   .00 %","  4.20 %","   .82 %","   .00 %","   .00 %","   .00 %","   .04 %","   .75 %","   .00 %","   .00 %","   .00 %","  1.89 %","  2.00 %","  3.33 %","  7.94 %","   .87 %","   .40 %","   .00 %","   .65 %","   .68 %","  2.89 %","   .48 %","  1.23 %","   .69 %","  2.23 %","   .00 %","  2.59 %","   .70 %","   .62 %","  5.41 %","  3.60 %","   .00 %","  1.54 %","   .00 %","   .00 %","  1.33 %","   .00 %"
"2020-08-07","  1.91 %","  4.79 %","   .88 %","  1.05 %","  2.86 %","   .00 %","   .00 %","  1.61 %","   .84 %","  2.93 %","   .00 %","   .00 %","  5.00 %","   .00 %","  2.50 %","  1.67 %","  1.02 %","   .00 %","   .57 %"," 16.67 %","   .00 %"," 12.76 %","  2.14 %","   .00 %","   .00 %","   .19 %","  1.67 %","   .00 %","  1.14 %","   .21 %","  4.05 %","   .81 %","   .00 %","   .00 %","   .00 %","   .07 %","  1.12 %","   .00 %","   .00 %","   .00 %","  1.86 %","   .00 %","  3.33 %","  2.22 %","   .87 %","   .40 %","   .00 %","   .65 %","   .90 %","  2.82 %","   .48 %","  1.21 %","   .78 %","  2.77 %","   .00 %","  1.75 %","   .70 %","   .00 %","  7.22 %","  4.25 %","   .00 %","  1.54 %","   .56 %","   .00 %","   .00 %","   .00 %"
"2020-08-08","   .52 %","  4.79 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  1.61 %","   .84 %","  2.93 %","   .00 %","   .00 %","  5.00 %","   .00 %","  2.50 %","  1.67 %","   .96 %","   .00 %","   .57 %"," 16.67 %","   .00 %"," 12.76 %","  1.51 %","   .00 %","   .00 %","   .19 %","  1.67 %","   .00 %","   .91 %","   .21 %","  4.05 %","   .81 %","   .00 %","   .00 %","   .00 %","   .07 %","  1.12 %","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","  3.33 %","   .00 %","   .87 %","   .40 %","   .00 %","   .65 %","   .90 %","  2.54 %","   .48 %","  1.21 %","   .78 %","  2.77 %","   .00 %","  1.75 %","   .70 %","   .00 %","  7.22 %","  4.25 %","   .00 %","  1.54 %","   .56 %","   .00 %","   .00 %","   .00 %"
"2020-08-09","  1.53 %","  3.05 %","   .85 %","   .00 %","  3.51 %","  1.18 %","   .00 %","  2.12 %","   .69 %","  2.93 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","  1.67 %","  1.07 %","   .00 %","   .57 %"," 31.67 %","   .00 %"," 10.81 %","  1.77 %","   .43 %","   .00 %","   .42 %","  3.21 %","   .00 %","   .89 %","   .62 %","  5.43 %","   .81 %","   .00 %","   .00 %","   .00 %","   .07 %","  1.10 %","   .00 %","   .00 %","   .00 %","  1.28 %","  1.82 %","  3.33 %","   .00 %","   .87 %","   .79 %"," 20.00 %","   .00 %","   .90 %","  1.98 %","  1.41 %","  1.98 %","   .77 %","  3.61 %","   .00 %","  1.24 %","   .70 %","   .00 %","  4.87 %","  4.99 %","   .00 %","  1.54 %","   .56 %","  4.00 %","   .00 %","   .00 %"
"2020-08-10","  2.01 %","  2.94 %","   .85 %","   .00 %","  2.02 %","  1.18 %","   .00 %","  1.57 %","   .62 %","  2.93 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","  1.06 %"," 20.00 %","   .57 %"," 31.67 %","  1.18 %","  5.36 %","   .86 %","   .43 %","   .00 %","   .34 %","  3.21 %","   .00 %","  1.53 %","   .62 %","  5.43 %","   .81 %","   .00 %","  1.82 %","   .00 %","   .07 %","  1.10 %","   .00 %","   .00 %","   .00 %","   .54 %","  1.82 %","  6.19 %","   .00 %","   .00 %","   .79 %"," 20.00 %","   .00 %","   .67 %","  2.14 %","  1.37 %","  1.53 %","   .57 %","  2.24 %","   .00 %","  1.24 %","   .00 %","   .00 %","  5.48 %","  4.08 %","   .00 %","  1.54 %","   .56 %","  4.00 %","   .00 %","   .00 %"
"2020-08-11","  1.49 %","  1.40 %","  1.66 %","   .00 %","  2.02 %","  2.29 %","   .00 %","  1.82 %","   .48 %","  2.46 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %"," 20.00 %","  1.68 %"," 21.67 %","  2.29 %","  2.50 %","   .85 %","   .84 %","   .00 %","   .31 %","  1.54 %","   .00 %","  1.08 %","   .62 %","  2.09 %","   .79 %","   .00 %","  1.82 %","   .00 %","   .04 %","   .90 %","   .00 %","   .00 %","   .00 %","   .36 %","  1.82 %","  2.86 %","  2.00 %","   .00 %","   .39 %"," 20.00 %","   .00 %","   .22 %","  1.87 %","  1.37 %","  1.53 %","   .67 %","  2.50 %","   .00 %","   .24 %","   .00 %","  1.21 %","  4.25 %","  3.06 %","   .00 %","   .00 %","   .56 %","  4.00 %","  1.25 %","   .00 %"
"2020-08-12","  1.97 %","   .69 %","  1.92 %","   .00 %","  1.90 %","  3.34 %","   .00 %","   .75 %","   .20 %","   .14 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %"," 20.00 %","  1.64 %"," 15.00 %","  2.29 %","  3.61 %","   .85 %","  1.25 %","   .00 %","   .23 %","  1.54 %","   .00 %","  1.92 %","   .61 %","  2.02 %","   .39 %","   .00 %","  3.48 %","   .00 %","   .07 %","   .54 %","   .00 %","   .00 %","   .62 %","   .88 %","  3.48 %","  2.86 %","  2.00 %","   .00 %","  1.55 %"," 20.00 %","   .00 %","   .00 %","  1.61 %","  1.37 %","  1.50 %","   .47 %","  1.63 %","   .00 %","   .24 %","   .00 %","  1.21 %","  3.18 %","  1.46 %","   .00 %","  2.86 %","   .00 %","  4.00 %","  2.43 %","   .00 %"
"2020-08-13","  2.20 %","   .69 %","  2.17 %","   .00 %","  1.90 %","  4.34 %","   .00 %","   .75 %","   .20 %","  1.09 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .77 %","  1.41 %"," 20.00 %","  1.64 %"," 20.71 %","  2.29 %","  3.61 %","  1.12 %","  1.25 %","   .00 %","   .23 %","  2.25 %","   .00 %","  1.92 %","  1.01 %","  2.02 %","  1.16 %","   .00 %","  3.48 %","   .00 %","   .11 %","  1.06 %","   .00 %","   .00 %","   .62 %","  1.38 %","  3.48 %","  2.86 %","  2.00 %","   .00 %","  1.55 %"," 20.00 %","   .00 %","   .00 %","  1.61 %","  1.37 %","  2.57 %","   .56 %","  1.63 %","   .00 %","   .24 %","   .85 %","  1.21 %","  3.18 %","  1.46 %","   .00 %","  4.11 %","   .00 %","  7.33 %","  2.43 %","   .00 %"
"2020-08-14","  1.41 %","  2.02 %","  1.33 %","   .00 %","  2.43 %","  3.16 %","   .00 %","   .25 %","   .14 %","  1.09 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .77 %","  1.40 %"," 20.00 %","  1.64 %","  5.71 %","  2.29 %","  3.22 %","   .82 %","   .82 %","  1.11 %","   .04 %","   .71 %"," 10.00 %","  1.48 %","   .99 %","  1.90 %","  1.16 %","   .00 %","  5.02 %","   .00 %","   .14 %","   .70 %","   .00 %","   .00 %","   .62 %","  1.55 %","  3.21 %","  2.86 %","  2.00 %","   .00 %","   .79 %","   .00 %","   .00 %","   .22 %","  1.59 %","   .88 %","  1.81 %","   .37 %","  1.31 %","   .00 %","   .24 %","   .85 %","  1.21 %","  3.18 %","  1.40 %","   .00 %","  2.93 %","   .00 %","  3.33 %","  2.43 %","   .00 %"
"2020-08-15","   .93 %","  1.33 %","  1.33 %","   .00 %","  2.43 %","  3.16 %","   .00 %","   .25 %","   .14 %","  1.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .77 %","  1.23 %","   .00 %","  1.64 %","  5.71 %","  1.11 %","  3.22 %","   .82 %","   .82 %","  1.11 %","   .04 %","   .71 %"," 10.00 %","   .83 %","   .99 %","  1.90 %","  1.16 %","   .00 %","  3.21 %","   .00 %","   .14 %","   .70 %","   .00 %","   .00 %","   .62 %","  1.55 %","  3.21 %","   .00 %","  2.00 %","   .00 %","   .79 %","   .00 %","   .00 %","   .22 %","   .66 %","   .43 %","  1.44 %","   .37 %","   .77 %","   .00 %","   .24 %","   .85 %","  1.21 %","  1.51 %","  1.40 %","   .00 %","  2.93 %","   .00 %","  3.33 %","  2.43 %","   .00 %"
"2020-08-16","  1.15 %","  1.33 %","  1.02 %","   .00 %","  2.98 %","  5.86 %","   .00 %","   .49 %","   .20 %","  1.35 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","  1.51 %","  1.59 %","   .00 %","  1.04 %"," 14.60 %","  3.16 %","  4.17 %","  1.34 %","   .41 %","  1.11 %","   .08 %","  1.40 %"," 16.67 %","  1.03 %","   .99 %","  2.48 %","  1.51 %","   .00 %","  3.21 %","  1.18 %","   .21 %","   .53 %","   .00 %","   .00 %","   .62 %","  2.20 %","  6.06 %","   .00 %","   .00 %","   .00 %","   .79 %","   .00 %","   .00 %","   .22 %","  1.08 %","   .43 %","  2.11 %","   .46 %","  1.26 %","   .00 %","  1.17 %","   .85 %","   .00 %","  2.17 %","  1.36 %","   .34 %","  4.18 %","   .00 %","  6.19 %","  1.18 %","  5.71 %"
"2020-08-17","   .68 %","  1.96 %","   .76 %","   .00 %","  1.73 %","  6.41 %","   .00 %","   .49 %","   .27 %","  1.34 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","  1.51 %","  1.31 %","   .00 %","   .51 %"," 20.76 %","  3.16 %","  4.88 %","  1.60 %","   .40 %","  1.11 %","   .08 %","  1.40 %"," 16.67 %","   .20 %","   .98 %","  1.84 %","  1.87 %","   .00 %","  1.54 %","  1.18 %","   .14 %","   .53 %","   .00 %","   .00 %","   .00 %","  1.48 %","  4.40 %","   .00 %","   .00 %","   .00 %","  -.36 %","   .00 %","   .00 %","   .22 %","   .86 %","   .86 %","  1.75 %","   .46 %","  1.26 %","   .00 %","   .93 %","   .85 %","   .00 %","  1.43 %","  1.36 %","   .34 %","  1.32 %","   .00 %","  6.19 %","   .00 %","  5.71 %"
"2020-08-18","   .67 %","  1.96 %","   .51 %","   .00 %","  2.27 %","  6.15 %","   .00 %","   .49 %","   .54 %","   .39 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .74 %","  1.01 %","   .00 %","   .51 %"," 15.04 %","  4.07 %","  4.88 %","  1.33 %","   .40 %","  1.11 %","   .11 %","   .69 %"," 16.67 %","   .40 %","   .58 %","  2.41 %","  1.80 %","   .00 %","  1.54 %","  2.29 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .97 %","  4.40 %","   .00 %","  1.82 %","   .00 %","  -.36 %","   .00 %","   .00 %","   .22 %","  1.28 %","  1.28 %","  1.01 %","   .37 %","  1.74 %","   .00 %","   .93 %","   .00 %","   .00 %","  2.10 %","  1.36 %","   .34 %","   .07 %","   .00 %","  2.86 %","   .00 %","  7.94 %"
"2020-08-19","   .45 %","  2.44 %","   .51 %","   .00 %","  2.15 %","  6.15 %","   .00 %","   .73 %","   .47 %","   .52 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","  1.46 %","   .96 %","   .00 %","  1.01 %"," 15.04 %","  4.07 %","  2.77 %","  1.06 %","   .40 %","   .00 %","   .08 %","  1.36 %","  6.67 %","   .79 %","   .38 %","  2.83 %","  1.80 %","   .00 %","   .00 %","  2.29 %","   .07 %","   .68 %","   .00 %","   .00 %","   .61 %","   .96 %","  4.11 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.88 %","   .84 %","  1.97 %","   .27 %","  1.70 %","   .00 %","   .93 %","  2.93 %","   .00 %","  2.74 %","  1.31 %","   .34 %","  2.43 %","   .00 %","  2.86 %","   .00 %","  7.94 %"
"2020-08-20","   .67 %","  2.44 %","  1.00 %","   .00 %","  2.15 %","  6.15 %","   .00 %","   .96 %","   .47 %","   .77 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","  2.14 %","  1.06 %","   .00 %","  1.01 %"," 15.04 %","  4.94 %","  2.77 %","  1.31 %","   .79 %","   .00 %","   .15 %","  1.36 %","  6.67 %","   .79 %","   .57 %","  3.34 %","  2.14 %","   .00 %","  1.43 %","  3.34 %","   .11 %","   .68 %","   .00 %","   .00 %","   .61 %","  1.12 %","  4.11 %","   .00 %","  3.48 %","   .00 %","   .00 %","   .00 %","   .62 %","   .22 %","  1.88 %","   .84 %","  1.97 %","   .27 %","  1.70 %","   .00 %","   .93 %","  2.93 %","   .00 %","  2.74 %","  1.94 %","   .34 %","  3.54 %","   .54 %","  2.86 %","   .00 %","  7.94 %"
